Country_uk|City_uk|AccentCity_uk|Region_uk|Population_uk|Latitude_uk|Longitude_uk|geopoint_uk|processed_city|Country_usa|City_usa|AccentCity_usa|Region_usa|Population_usa|Latitude_usa|Longitude_usa|geopoint_usa|uk_latitude|uk_longitude
gb|newcastle|Newcastle|L6||52.433333|-3.1166669999999996|52.433333,-3.116667|newcastle|us|newcastle|Newcastle|TX||33.1938889|-98.7383333|33.1938889,-98.7383333|54.218442|-13.4312755
gb|newcastle|Newcastle|L6||52.433333|-3.1166669999999996|52.433333,-3.116667|newcastle|us|newcastle|Newcastle|CA||38.8741667|-121.1322222|38.8741667,-121.1322222|54.218442|-13.4312755
gb|newcastle|Newcastle|L6||52.433333|-3.1166669999999996|52.433333,-3.116667|newcastle|us|newcastle|Newcastle|WY||43.8547222|-104.2044444|43.8547222,-104.2044444|54.218442|-13.4312755
gb|newcastle|Newcastle|L6||52.433333|-3.1166669999999996|52.433333,-3.116667|newcastle|us|newcastle|Newcastle|AR||35.1208333|-90.71222220000001|35.1208333,-90.7122222|54.218442|-13.4312755
gb|exton|Exton|F2||50.983333|-1.116667|50.983333,-1.116667|exton|us|exton|Exton|PA||40.0288889|-75.6211111|40.0288889,-75.6211111|54.218442|-13.4312755
gb|falmouth|Falmouth|C6|22222.0|50.148333|-5.076111|50.148333,-5.076111|falmouth|us|falmouth|Falmouth|VA||38.3238889|-77.46861109999999|38.3238889,-77.4686111|54.218442|-13.4312755
gb|falmouth|Falmouth|C6|22222.0|50.148333|-5.076111|50.148333,-5.076111|falmouth|us|falmouth|Falmouth|IL||39.0547222|-88.1455556|39.0547222,-88.1455556|54.218442|-13.4312755
gb|falmouth|Falmouth|C6|22222.0|50.148333|-5.076111|50.148333,-5.076111|falmouth|us|falmouth|Falmouth|IN||39.7008333|-85.30111109999999|39.7008333,-85.3011111|54.218442|-13.4312755
gb|falmouth|Falmouth|C6|22222.0|50.148333|-5.076111|50.148333,-5.076111|falmouth|us|falmouth|Falmouth|PA||40.1294444|-76.7141667|40.1294444,-76.7141667|54.218442|-13.4312755
gb|falmouth|Falmouth|C6|22222.0|50.148333|-5.076111|50.148333,-5.076111|falmouth|us|falmouth|Falmouth|MA|59431.0|41.5513889|-70.61527779999999|41.5513889,-70.6152778|54.218442|-13.4312755
gb|falmouth|Falmouth|C6|22222.0|50.148333|-5.076111|50.148333,-5.076111|falmouth|us|falmouth|Falmouth|FL||30.3627778|-83.1313889|30.3627778,-83.1313889|54.218442|-13.4312755
gb|falmouth|Falmouth|C6|22222.0|50.148333|-5.076111|50.148333,-5.076111|falmouth|us|falmouth|Falmouth|KY||38.6766667|-84.33027779999999|38.6766667,-84.3302778|54.218442|-13.4312755
gb|falmouth|Falmouth|C6|22222.0|50.148333|-5.076111|50.148333,-5.076111|falmouth|us|falmouth|Falmouth|MI||44.243333299999996|-85.08694440000001|44.2433333,-85.0869444|54.218442|-13.4312755
gb|falmouth|Falmouth|C6|22222.0|50.148333|-5.076111|50.148333,-5.076111|falmouth|us|falmouth|Falmouth|ME|10731.0|43.7294444|-70.2425|43.7294444,-70.2425|54.218442|-13.4312755
gb|swinton|Swinton|J7||54.216667|-1.6833330000000002|54.216667,-1.683333|swinton|us|swinton|Swinton|SC||33.9958333|-80.4058333|33.9958333,-80.4058333|54.218442|-13.4312755
gb|swinton|Swinton|J7||54.216667|-1.6833330000000002|54.216667,-1.683333|swinton|us|swinton|Swinton|MO||37.0277778|-89.9447222|37.0277778,-89.9447222|54.218442|-13.4312755
gb|tunstall|Tunstall|N5||52.133333|1.45|52.133333,1.45|tunstall|us|tunstall|Tunstall|VA||37.5961111|-77.1027778|37.5961111,-77.1027778|54.218442|-13.4312755
gb|poplar|Poplar|O5||51.5|-0.016666999999999002|51.5,-0.016667|poplar|us|poplar|Poplar|VA||38.014166700000004|-77.4122222|38.0141667,-77.4122222|54.218442|-13.4312755
gb|poplar|Poplar|O5||51.5|-0.016666999999999002|51.5,-0.016667|poplar|us|poplar|Poplar|KY||38.4419444|-83.1530556|38.4419444,-83.1530556|54.218442|-13.4312755
gb|poplar|Poplar|O5||51.5|-0.016666999999999002|51.5,-0.016667|poplar|us|poplar|Poplar|TN||36.0466667|-84.3102778|36.0466667,-84.3102778|54.218442|-13.4312755
gb|poplar|Poplar|O5||51.5|-0.016666999999999002|51.5,-0.016667|poplar|us|poplar|Poplar|MD||39.3541667|-76.45277779999999|39.3541667,-76.4527778|54.218442|-13.4312755
gb|poplar|Poplar|O5||51.5|-0.016666999999999002|51.5,-0.016667|poplar|us|poplar|Poplar|IA||41.6883333|-95.0933333|41.6883333,-95.0933333|54.218442|-13.4312755
gb|poplar|Poplar|O5||51.5|-0.016666999999999002|51.5,-0.016667|poplar|us|poplar|Poplar|ID||43.6202778|-111.685|43.6202778,-111.685|54.218442|-13.4312755
gb|poplar|Poplar|O5||51.5|-0.016666999999999002|51.5,-0.016667|poplar|us|poplar|Poplar|WI||46.5838889|-91.79888890000001|46.5838889,-91.7988889|54.218442|-13.4312755
gb|poplar|Poplar|O5||51.5|-0.016666999999999002|51.5,-0.016667|poplar|us|poplar|Poplar|NC||36.0725|-82.3433333|36.0725,-82.3433333|54.218442|-13.4312755
gb|poplar|Poplar|O5||51.5|-0.016666999999999002|51.5,-0.016667|poplar|us|poplar|Poplar|CA||36.0533333|-119.1422222|36.0533333,-119.1422222|54.218442|-13.4312755
gb|poplar|Poplar|O5||51.5|-0.016666999999999002|51.5,-0.016667|poplar|us|poplar|Poplar|MT||48.1130556|-105.1977778|48.1130556,-105.1977778|54.218442|-13.4312755
gb|poplar|Poplar|O5||51.5|-0.016666999999999002|51.5,-0.016667|poplar|us|poplar|Poplar|MN||46.5866667|-94.6963889|46.5866667,-94.6963889|54.218442|-13.4312755
gb|bath|Bath|A4|93238.0|51.379444|-2.3655559999999993|51.379444,-2.365556|bath|us|bath|Bath|GA||33.3386111|-82.1766667|33.3386111,-82.1766667|54.218442|-13.4312755
gb|bath|Bath|A4|93238.0|51.379444|-2.3655559999999993|51.379444,-2.365556|bath|us|bath|Bath|OH||41.188888899999995|-81.63638890000001|41.1888889,-81.6363889|54.218442|-13.4312755
gb|bath|Bath|A4|93238.0|51.379444|-2.3655559999999993|51.379444,-2.365556|bath|us|bath|Bath|NY||42.33694439999999|-77.3180556|42.3369444,-77.3180556|54.218442|-13.4312755
gb|bath|Bath|A4|93238.0|51.379444|-2.3655559999999993|51.379444,-2.365556|bath|us|bath|Bath|IN||39.5083333|-84.8625|39.5083333,-84.8625|54.218442|-13.4312755
gb|bath|Bath|A4|93238.0|51.379444|-2.3655559999999993|51.379444,-2.365556|bath|us|bath|Bath|TX||30.594444399999997|-95.62361109999999|30.5944444,-95.6236111|54.218442|-13.4312755
gb|bath|Bath|A4|93238.0|51.379444|-2.3655559999999993|51.379444,-2.365556|bath|us|bath|Bath|SC||33.5044444|-81.86916670000001|33.5044444,-81.8691667|54.218442|-13.4312755
gb|bath|Bath|A4|93238.0|51.379444|-2.3655559999999993|51.379444,-2.365556|bath|us|bath|Bath|MI||42.818611100000005|-84.4486111|42.8186111,-84.4486111|54.218442|-13.4312755
gb|bath|Bath|A4|93238.0|51.379444|-2.3655559999999993|51.379444,-2.365556|bath|us|bath|Bath|NC||35.476944399999994|-76.8119444|35.4769444,-76.8119444|54.218442|-13.4312755
gb|bath|Bath|A4|93238.0|51.379444|-2.3655559999999993|51.379444,-2.365556|bath|us|bath|Bath|KY||37.2425|-82.9113889|37.2425,-82.9113889|54.218442|-13.4312755
gb|bath|Bath|A4|93238.0|51.379444|-2.3655559999999993|51.379444,-2.365556|bath|us|bath|Bath|PA||40.72555560000001|-75.3944444|40.7255556,-75.3944444|54.218442|-13.4312755
gb|bath|Bath|A4|93238.0|51.379444|-2.3655559999999993|51.379444,-2.365556|bath|us|bath|Bath|MN||43.8255556|-93.38972220000001|43.8255556,-93.3897222|54.218442|-13.4312755
gb|bath|Bath|A4|93238.0|51.379444|-2.3655559999999993|51.379444,-2.365556|bath|us|bath|Bath|IL||40.1933333|-90.1408333|40.1933333,-90.1408333|54.218442|-13.4312755
gb|bath|Bath|A4|93238.0|51.379444|-2.3655559999999993|51.379444,-2.365556|bath|us|bath|Bath|NH||44.1669444|-71.9666667|44.1669444,-71.9666667|54.218442|-13.4312755
gb|bath|Bath|A4|93238.0|51.379444|-2.3655559999999993|51.379444,-2.365556|bath|us|bath|Bath|SD||45.4683333|-98.3233333|45.4683333,-98.3233333|54.218442|-13.4312755
gb|bath|Bath|A4|93238.0|51.379444|-2.3655559999999993|51.379444,-2.365556|bath|us|bath|Bath|ME|9363.0|43.9105556|-69.8211111|43.9105556,-69.8211111|54.218442|-13.4312755
gb|redhill|Redhill|N7||51.233333|-0.16666699999999898|51.233333,-0.166667|redhill|us|redhill|Redhill|MD||38.5661111|-77.1291667|38.5661111,-77.1291667|54.218442|-13.4312755
gb|redhill|Redhill|N7||51.233333|-0.16666699999999898|51.233333,-0.166667|redhill|us|redhill|Redhill|MS||31.1297222|-89.0641667|31.1297222,-89.0641667|54.218442|-13.4312755
gb|crawley|Crawley|K2||51.8|-1.5|51.8,-1.5|crawley|us|crawley|Crawley|WV||37.9347222|-80.65222220000001|37.9347222,-80.6522222|54.218442|-13.4312755
gb|crawley|Crawley|K2||51.8|-1.5|51.8,-1.5|crawley|us|crawley|Crawley|GA||31.385833299999998|-82.45361109999999|31.3858333,-82.4536111|54.218442|-13.4312755
gb|forest mill|Forest Mill|U1||56.11666700000001|-3.666667|56.116667,-3.666667|forest mill|us|forest mill|Forest Mill|TN||35.5158333|-86.0369444|35.5158333,-86.0369444|54.218442|-13.4312755
gb|forest mill|Forest Mill|U1||56.11666700000001|-3.666667|56.116667,-3.666667|forest mill|us|forest mill|Forest Mill|GA||33.5625|-83.9416667|33.5625,-83.9416667|54.218442|-13.4312755
gb|anthony|Anthony|C6||50.366667|-4.25|50.366667,-4.25|anthony|us|anthony|Anthony|RI||41.695|-71.5497222|41.695,-71.5497222|54.218442|-13.4312755
gb|anthony|Anthony|C6||50.366667|-4.25|50.366667,-4.25|anthony|us|anthony|Anthony|MN||47.3461111|-96.6658333|47.3461111,-96.6658333|54.218442|-13.4312755
gb|anthony|Anthony|C6||50.366667|-4.25|50.366667,-4.25|anthony|us|anthony|Anthony|IN||40.2777778|-85.43611109999999|40.2777778,-85.4361111|54.218442|-13.4312755
gb|anthony|Anthony|C6||50.366667|-4.25|50.366667,-4.25|anthony|us|anthony|Anthony|KS||37.1533333|-98.0308333|37.1533333,-98.0308333|54.218442|-13.4312755
gb|anthony|Anthony|C6||50.366667|-4.25|50.366667,-4.25|anthony|us|anthony|Anthony|FL||29.289166700000003|-82.1119444|29.2891667,-82.1119444|54.218442|-13.4312755
gb|anthony|Anthony|C6||50.366667|-4.25|50.366667,-4.25|anthony|us|anthony|Anthony|TX||31.9991667|-106.605|31.9991667,-106.605|54.218442|-13.4312755
gb|anthony|Anthony|C6||50.366667|-4.25|50.366667,-4.25|anthony|us|anthony|Anthony|OH||39.2361111|-81.9825|39.2361111,-81.9825|54.218442|-13.4312755
gb|anthony|Anthony|C6||50.366667|-4.25|50.366667,-4.25|anthony|us|anthony|Anthony|NM||32.0038889|-106.6052778|32.0038889,-106.6052778|54.218442|-13.4312755
gb|anthony|Anthony|C6||50.366667|-4.25|50.366667,-4.25|anthony|us|anthony|Anthony|NJ||40.7483333|-74.8816667|40.7483333,-74.8816667|54.218442|-13.4312755
gb|anthony|Anthony|C6||50.366667|-4.25|50.366667,-4.25|anthony|us|anthony|Anthony|WV||37.8958333|-80.3322222|37.8958333,-80.3322222|54.218442|-13.4312755
gb|anthony|Anthony|C6||50.366667|-4.25|50.366667,-4.25|anthony|us|anthony|Anthony|MD||38.8777778|-75.7886111|38.8777778,-75.7886111|54.218442|-13.4312755
gb|kirkstall|Kirkstall|H3||53.816667|-1.6|53.816667,-1.6|kirkstall|us|kirkstall|Kirkstall|TN||36.04|-84.1908333|36.04,-84.1908333|54.218442|-13.4312755
gb|tilton|Tilton|H5||52.63333299999999|-0.9|52.633333,-0.9|tilton|us|tilton|Tilton|NH||43.4422222|-71.5894444|43.4422222,-71.5894444|54.218442|-13.4312755
gb|tilton|Tilton|H5||52.63333299999999|-0.9|52.633333,-0.9|tilton|us|tilton|Tilton|IA||41.5097222|-92.3522222|41.5097222,-92.3522222|54.218442|-13.4312755
gb|tilton|Tilton|H5||52.63333299999999|-0.9|52.633333,-0.9|tilton|us|tilton|Tilton|GA||34.665|-84.9394444|34.665,-84.9394444|54.218442|-13.4312755
gb|tilton|Tilton|H5||52.63333299999999|-0.9|52.633333,-0.9|tilton|us|tilton|Tilton|MS||31.4147222|-90.02083329999999|31.4147222,-90.0208333|54.218442|-13.4312755
gb|tilton|Tilton|H5||52.63333299999999|-0.9|52.633333,-0.9|tilton|us|tilton|Tilton|FL||29.738888899999996|-85.0822222|29.7388889,-85.0822222|54.218442|-13.4312755
gb|tilton|Tilton|H5||52.63333299999999|-0.9|52.633333,-0.9|tilton|us|tilton|Tilton|KY||38.346388899999994|-83.75972220000001|38.3463889,-83.7597222|54.218442|-13.4312755
gb|tilton|Tilton|H5||52.63333299999999|-0.9|52.633333,-0.9|tilton|us|tilton|Tilton|IL||40.0952778|-87.6475|40.0952778,-87.6475|54.218442|-13.4312755
gb|tilton|Tilton|H5||52.63333299999999|-0.9|52.633333,-0.9|tilton|us|tilton|Tilton|AR||35.3172222|-91.01388890000001|35.3172222,-91.0138889|54.218442|-13.4312755
gb|glynn|Glynn|S3||54.816667|-5.816667|54.816667,-5.816667|glynn|us|glynn|Glynn|LA||30.626388899999995|-91.3552778|30.6263889,-91.3552778|54.218442|-13.4312755
gb|glynn|Glynn|S3||54.816667|-5.816667|54.816667,-5.816667|glynn|us|glynn|Glynn|VI||17.750277800000003|-64.775|17.7502778,-64.775|54.218442|-13.4312755
gb|lanark|Lanark|W5|8152.0|55.65|-3.7833330000000003|55.65,-3.783333|lanark|us|lanark|Lanark|PA||40.5516667|-75.4330556|40.5516667,-75.4330556|54.218442|-13.4312755
gb|lanark|Lanark|W5|8152.0|55.65|-3.7833330000000003|55.65,-3.783333|lanark|us|lanark|Lanark|IL||42.1022222|-89.83333329999999|42.1022222,-89.8333333|54.218442|-13.4312755
gb|lanark|Lanark|W5|8152.0|55.65|-3.7833330000000003|55.65,-3.783333|lanark|us|lanark|Lanark|MT||48.143055600000004|-104.3569444|48.1430556,-104.3569444|54.218442|-13.4312755
gb|lanark|Lanark|W5|8152.0|55.65|-3.7833330000000003|55.65,-3.783333|lanark|us|lanark|Lanark|NM||31.97|-106.81583329999998|31.97,-106.8158333|54.218442|-13.4312755
gb|lanark|Lanark|W5|8152.0|55.65|-3.7833330000000003|55.65,-3.783333|lanark|us|lanark|Lanark|WV||37.8275|-81.1463889|37.8275,-81.1463889|54.218442|-13.4312755
gb|lanark|Lanark|W5|8152.0|55.65|-3.7833330000000003|55.65,-3.783333|lanark|us|lanark|Lanark|AR||33.531111100000004|-92.2644444|33.5311111,-92.2644444|54.218442|-13.4312755
gb|lanark|Lanark|W5|8152.0|55.65|-3.7833330000000003|55.65,-3.783333|lanark|us|lanark|Lanark|ID||42.2816667|-111.42777779999999|42.2816667,-111.4277778|54.218442|-13.4312755
gb|lanark|Lanark|W5|8152.0|55.65|-3.7833330000000003|55.65,-3.783333|lanark|us|lanark|Lanark|TX||33.1819444|-94.1491667|33.1819444,-94.1491667|54.218442|-13.4312755
gb|scales|Scales|C9||54.13333299999999|-3.1166669999999996|54.133333,-3.116667|scales|us|scales|Scales|CA||39.5983333|-120.99138889999999|39.5983333,-120.9913889|54.218442|-13.4312755
gb|wollaston|Wollaston|D7||52.45|-2.166667|52.45,-2.166667|wollaston|us|wollaston|Wollaston|MA||42.2638889|-71.0222222|42.2638889,-71.0222222|54.218442|-13.4312755
gb|stewartstown|Stewartstown|R7||54.583332999999996|-6.6666669999999995|54.583333,-6.666667|stewartstown|us|stewartstown|Stewartstown|NH||45.006111100000005|-71.5083333|45.0061111,-71.5083333|54.218442|-13.4312755
gb|stewartstown|Stewartstown|R7||54.583332999999996|-6.6666669999999995|54.583333,-6.666667|stewartstown|us|stewartstown|Stewartstown|PA||39.7536111|-76.5916667|39.7536111,-76.5916667|54.218442|-13.4312755
gb|stewartstown|Stewartstown|R7||54.583332999999996|-6.6666669999999995|54.583333,-6.666667|stewartstown|us|stewartstown|Stewartstown|WV||39.7041667|-79.9008333|39.7041667,-79.9008333|54.218442|-13.4312755
gb|perthshire|Perthshire|W1||56.5|-4.0|56.5,-4.0|perthshire|us|perthshire|Perthshire|MS||33.9772222|-90.9122222|33.9772222,-90.9122222|54.218442|-13.4312755
gb|heaton|Heaton|I7||54.983332999999995|-1.583333|54.983333,-1.583333|heaton|us|heaton|Heaton|IL||40.4108333|-87.5894444|40.4108333,-87.5894444|54.218442|-13.4312755
gb|heaton|Heaton|I7||54.983332999999995|-1.583333|54.983333,-1.583333|heaton|us|heaton|Heaton|ND||47.478333299999996|-99.5475|47.4783333,-99.5475|54.218442|-13.4312755
gb|heaton|Heaton|I7||54.983332999999995|-1.583333|54.983333,-1.583333|heaton|us|heaton|Heaton|TX||35.548055600000005|-100.8083333|35.5480556,-100.8083333|54.218442|-13.4312755
gb|heaton|Heaton|I7||54.983332999999995|-1.583333|54.983333,-1.583333|heaton|us|heaton|Heaton|PA||40.1566667|-75.1066667|40.1566667,-75.1066667|54.218442|-13.4312755
gb|heaton|Heaton|I7||54.983332999999995|-1.583333|54.983333,-1.583333|heaton|us|heaton|Heaton|NC||36.1727778|-81.94277779999999|36.1727778,-81.9427778|54.218442|-13.4312755
gb|heaton|Heaton|I7||54.983332999999995|-1.583333|54.983333,-1.583333|heaton|us|heaton|Heaton|AZ||33.078888899999995|-112.1338889|33.0788889,-112.1338889|54.218442|-13.4312755
gb|eltham|Eltham|E7||51.45|0.05|51.45,0.05|eltham|us|eltham|Eltham|VA||37.523611100000004|-76.82638890000001|37.5236111,-76.8263889|54.218442|-13.4312755
gb|hatfield|Hatfield|F8|33044.0|51.766667|-0.16666699999999898|51.766667,-0.166667|hatfield|us|hatfield|Hatfield|MO||40.5288889|-94.15472220000001|40.5288889,-94.1547222|54.218442|-13.4312755
gb|hatfield|Hatfield|F8|33044.0|51.766667|-0.16666699999999898|51.766667,-0.166667|hatfield|us|hatfield|Hatfield|IN||37.9025|-87.2241667|37.9025,-87.2241667|54.218442|-13.4312755
gb|hatfield|Hatfield|F8|33044.0|51.766667|-0.16666699999999898|51.766667,-0.166667|hatfield|us|hatfield|Hatfield|WV||37.7275|-82.31611109999999|37.7275,-82.3161111|54.218442|-13.4312755
gb|hatfield|Hatfield|F8|33044.0|51.766667|-0.16666699999999898|51.766667,-0.166667|hatfield|us|hatfield|Hatfield|LA||31.9116667|-92.6466667|31.9116667,-92.6466667|54.218442|-13.4312755
gb|hatfield|Hatfield|F8|33044.0|51.766667|-0.16666699999999898|51.766667,-0.166667|hatfield|us|hatfield|Hatfield|CA||41.9980556|-121.51833329999998|41.9980556,-121.5183333|54.218442|-13.4312755
gb|hatfield|Hatfield|F8|33044.0|51.766667|-0.16666699999999898|51.766667,-0.166667|hatfield|us|hatfield|Hatfield|WI||44.4147222|-90.7305556|44.4147222,-90.7305556|54.218442|-13.4312755
gb|hatfield|Hatfield|F8|33044.0|51.766667|-0.16666699999999898|51.766667,-0.166667|hatfield|us|hatfield|Hatfield|AR||34.485555600000005|-94.3783333|34.4855556,-94.3783333|54.218442|-13.4312755
gb|hatfield|Hatfield|F8|33044.0|51.766667|-0.16666699999999898|51.766667,-0.166667|hatfield|us|hatfield|Hatfield|MA||42.3708333|-72.59861109999999|42.3708333,-72.5986111|54.218442|-13.4312755
gb|hatfield|Hatfield|F8|33044.0|51.766667|-0.16666699999999898|51.766667,-0.166667|hatfield|us|hatfield|Hatfield|PA||40.2797222|-75.2997222|40.2797222,-75.2997222|54.218442|-13.4312755
gb|hatfield|Hatfield|F8|33044.0|51.766667|-0.16666699999999898|51.766667,-0.166667|hatfield|us|hatfield|Hatfield|MN||43.9575|-96.195|43.9575,-96.195|54.218442|-13.4312755
gb|hatfield|Hatfield|F8|33044.0|51.766667|-0.16666699999999898|51.766667,-0.166667|hatfield|us|hatfield|Hatfield|OH||39.5777778|-82.0675|39.5777778,-82.0675|54.218442|-13.4312755
gb|hatfield|Hatfield|F8|33044.0|51.766667|-0.16666699999999898|51.766667,-0.166667|hatfield|us|hatfield|Hatfield|KY||37.724444399999996|-82.3686111|37.7244444,-82.3686111|54.218442|-13.4312755
gb|braidwood|Braidwood|W5||55.7|-3.833333|55.7,-3.833333|braidwood|us|braidwood|Braidwood|IL||41.265|-88.21222220000001|41.265,-88.2122222|54.218442|-13.4312755
gb|braidwood|Braidwood|W5||55.7|-3.833333|55.7,-3.833333|braidwood|us|braidwood|Braidwood|OK||34.9483333|-94.7955556|34.9483333,-94.7955556|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|AR||34.3338889|-91.83972220000001|34.3338889,-91.8397222|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|IN||40.2041667|-87.1477778|40.2041667,-87.1477778|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|MT||48.4827778|-108.75555559999998|48.4827778,-108.7555556|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|OH||39.124444399999994|-84.3616667|39.1244444,-84.3616667|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|KY||38.2202778|-84.47|38.2202778,-84.47|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|CT||41.413888899999996|-73.3038889|41.4138889,-73.3038889|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|NJ||40.5519444|-74.4608333|40.5519444,-74.4608333|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|MO||40.376388899999995|-93.3347222|40.3763889,-93.3347222|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|MD||38.3502778|-76.4580556|38.3502778,-76.4580556|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|WV||37.6277778|-82.0858333|37.6277778,-82.0858333|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|PA||40.2291667|-74.93722220000001|40.2291667,-74.9372222|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|CA||38.70444439999999|-120.6780556|38.7044444,-120.6780556|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|VA||37.9133333|-77.1291667|37.9133333,-77.1291667|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|TN||35.69|-86.5233333|35.69,-86.5233333|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|IL||40.1672222|-87.7691667|40.1672222,-87.7691667|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|GA||34.021111100000006|-84.27|34.0211111,-84.27|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|NY||42.538888899999996|-78.9572222|42.5388889,-78.9572222|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|SC||34.4066667|-79.3575|34.4066667,-79.3575|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|MA||41.6716667|-70.4391667|41.6716667,-70.4391667|54.218442|-13.4312755
gb|newtown|Newtown|N1||53.166667000000004|-1.916667|53.166667,-1.916667|newtown|us|newtown|Newtown|ME||43.4330556|-70.4055556|43.4330556,-70.4055556|54.218442|-13.4312755
gb|penllyn|Penllyn|Z3||51.474444|-3.478889|51.474444,-3.478889|penllyn|us|penllyn|Penllyn|PA||40.17|-75.2455556|40.17,-75.2455556|54.218442|-13.4312755
gb|west galloway|West Galloway|U2||54.6|-4.8333330000000005|54.6,-4.833333|west galloway|us|west galloway|West Galloway|MD||38.798333299999996|-76.0605556|38.7983333,-76.0605556|54.218442|-13.4312755
gb|ashurst|Ashurst|P6||50.916667|-0.31666700000000003|50.916667,-0.316667|ashurst|us|ashurst|Ashurst|AZ||32.9841667|-109.93166670000001|32.9841667,-109.9316667|54.218442|-13.4312755
gb|huxley|Huxley|Z8||53.15|-2.733333|53.15,-2.733333|huxley|us|huxley|Huxley|TX||31.7622222|-93.8769444|31.7622222,-93.8769444|54.218442|-13.4312755
gb|huxley|Huxley|Z8||53.15|-2.733333|53.15,-2.733333|huxley|us|huxley|Huxley|NV||39.8705556|-118.77138889999999|39.8705556,-118.7713889|54.218442|-13.4312755
gb|huxley|Huxley|Z8||53.15|-2.733333|53.15,-2.733333|huxley|us|huxley|Huxley|IA||41.8952778|-93.60055559999999|41.8952778,-93.6005556|54.218442|-13.4312755
gb|leighton|Leighton|Y8||52.65|-3.1333330000000004|52.65,-3.133333|leighton|us|leighton|Leighton|KY||37.6036111|-83.8861111|37.6036111,-83.8861111|54.218442|-13.4312755
gb|leighton|Leighton|Y8||52.65|-3.1333330000000004|52.65,-3.133333|leighton|us|leighton|Leighton|TN||35.5569444|-89.0563889|35.5569444,-89.0563889|54.218442|-13.4312755
gb|leighton|Leighton|Y8||52.65|-3.1333330000000004|52.65,-3.133333|leighton|us|leighton|Leighton|MN||45.0652778|-93.62|45.0652778,-93.62|54.218442|-13.4312755
gb|leighton|Leighton|Y8||52.65|-3.1333330000000004|52.65,-3.133333|leighton|us|leighton|Leighton|AL||34.7008333|-87.52888890000001|34.7008333,-87.5288889|54.218442|-13.4312755
gb|leighton|Leighton|Y8||52.65|-3.1333330000000004|52.65,-3.133333|leighton|us|leighton|Leighton|IA||41.3372222|-92.7869444|41.3372222,-92.7869444|54.218442|-13.4312755
gb|leighton|Leighton|Y8||52.65|-3.1333330000000004|52.65,-3.133333|leighton|us|leighton|Leighton|LA||29.796388899999997|-90.8577778|29.7963889,-90.8577778|54.218442|-13.4312755
gb|fulford|Fulford|N1||52.95|-2.066667|52.95,-2.066667|fulford|us|fulford|Fulford|NC||33.9675|-78.33027779999999|33.9675,-78.3302778|54.218442|-13.4312755
gb|fulford|Fulford|N1||52.95|-2.066667|52.95,-2.066667|fulford|us|fulford|Fulford|CO||39.515|-106.65583329999998|39.515,-106.6558333|54.218442|-13.4312755
gb|broadland|Broadland|I9||52.666667000000004|1.5|52.666667,1.5|broadland|us|broadland|Broadland|SD||44.4925|-98.3488889|44.4925,-98.3488889|54.218442|-13.4312755
